date,local,ndoc,noc
1941-01-01,Montalegre,7,1
1941-01-01,Bragança,0,0
1941-01-01,Mirandela,6,1
1941-01-01,Miranda do Douro,,
1941-01-01,Vila Real/CC,17,2
1941-01-01,Carrazêda de Ansiães,,
1941-01-01,Pinhão,,
1941-01-01,Guarda,,
1941-01-01,Nelas,,
1941-01-01,Penhas Douradas,0,0
1941-01-01,Fundão,,
1941-01-01,Castelo Branco,,
1942-01-01,Montalegre,7,1
1942-01-01,Bragança,6,1
1942-01-01,Mirandela,7,1
1942-01-01,Miranda do Douro,0,0
1942-01-01,Vila Real/CC,7,1
1942-01-01,Carrazêda de Ansiães,,
1942-01-01,Pinhão,,
1942-01-01,Guarda,,
1942-01-01,Nelas,,
1942-01-01,Penhas Douradas,6,1
1942-01-01,Fundão,,
1942-01-01,Castelo Branco,,
1943-01-01,Montalegre,7,1
1943-01-01,Bragança,7,1
1943-01-01,Mirandela,19,3
1943-01-01,Miranda do Douro,7,1
1943-01-01,Vila Real/CC,29,3
1943-01-01,Carrazêda de Ansiães,,
1943-01-01,Pinhão,,
1943-01-01,Guarda,,
1943-01-01,Nelas,,
1943-01-01,Penhas Douradas,13,2
1943-01-01,Fundão,,
1943-01-01,Castelo Branco,,
1944-01-01,Montalegre,0,0
1944-01-01,Bragança,0,0
1944-01-01,Mirandela,0,0
1944-01-01,Miranda do Douro,0,0
1944-01-01,Vila Real/CC,14,1
1944-01-01,Carrazêda de Ansiães,,
1944-01-01,Pinhão,,
1944-01-01,Guarda,,
1944-01-01,Nelas,,
1944-01-01,Penhas Douradas,0,0
1944-01-01,Fundão,,
1944-01-01,Castelo Branco,,
1945-01-01,Montalegre,0,0
1945-01-01,Bragança,0,0
1945-01-01,Mirandela,0,0
1945-01-01,Miranda do Douro,0,0
1945-01-01,Vila Real/CC,6,1
1945-01-01,Carrazêda de Ansiães,,
1945-01-01,Pinhão,,
1945-01-01,Guarda,,
1945-01-01,Nelas,,
1945-01-01,Penhas Douradas,0,0
1945-01-01,Fundão,,
1945-01-01,Castelo Branco,,
1946-01-01,Montalegre,0,0
1946-01-01,Bragança,0,0
1946-01-01,Mirandela,0,0
1946-01-01,Miranda do Douro,0,0
1946-01-01,Vila Real/CC,6,1
1946-01-01,Carrazêda de Ansiães,,
1946-01-01,Pinhão,,
1946-01-01,Guarda,,
1946-01-01,Nelas,,
1946-01-01,Penhas Douradas,0,0
1946-01-01,Fundão,,
1946-01-01,Castelo Branco,,
1947-01-01,Montalegre,0,0
1947-01-01,Bragança,0,0
1947-01-01,Mirandela,0,0
1947-01-01,Miranda do Douro,0,0
1947-01-01,Vila Real/CC,6,1
1947-01-01,Carrazêda de Ansiães,,
1947-01-01,Pinhão,,
1947-01-01,Guarda,,
1947-01-01,Nelas,,
1947-01-01,Penhas Douradas,0,0
1947-01-01,Fundão,,
1947-01-01,Castelo Branco,,
1948-01-01,Montalegre,0,0
1948-01-01,Bragança,7,1
1948-01-01,Mirandela,0,0
1948-01-01,Miranda do Douro,0,0
1948-01-01,Vila Real/CC,13,2
1948-01-01,Carrazêda de Ansiães,,
1948-01-01,Pinhão,,
1948-01-01,Guarda,,
1948-01-01,Nelas,,
1948-01-01,Penhas Douradas,0,0
1948-01-01,Fundão,,
1948-01-01,Castelo Branco,,
1949-01-01,Montalegre,12,2
1949-01-01,Bragança,0,0
1949-01-01,Mirandela,12,2
1949-01-01,Miranda do Douro,6,1
1949-01-01,Vila Real/CC,25,3
1949-01-01,Carrazêda de Ansiães,,
1949-01-01,Pinhão,,
1949-01-01,Guarda,,
1949-01-01,Nelas,,
1949-01-01,Penhas Douradas,6,1
1949-01-01,Fundão,,
1949-01-01,Castelo Branco,,
1950-01-01,Montalegre,0,0
1950-01-01,Bragança,0,0
1950-01-01,Mirandela,0,0
1950-01-01,Miranda do Douro,0,0
1950-01-01,Vila Real/CC,0,0
1950-01-01,Carrazêda de Ansiães,,
1950-01-01,Pinhão,,
1950-01-01,Guarda,0,0
1950-01-01,Nelas,,
1950-01-01,Penhas Douradas,0,0
1950-01-01,Fundão,,
1950-01-01,Castelo Branco,0,0
1951-01-01,Montalegre,0,0
1951-01-01,Bragança,0,0
1951-01-01,Mirandela,0,0
1951-01-01,Miranda do Douro,0,0
1951-01-01,Vila Real/CC,0,0
1951-01-01,Carrazêda de Ansiães,,
1951-01-01,Pinhão,,
1951-01-01,Guarda,0,0
1951-01-01,Nelas,,
1951-01-01,Penhas Douradas,0,0
1951-01-01,Fundão,,
1951-01-01,Castelo Branco,0,0
1952-01-01,Montalegre,0,0
1952-01-01,Bragança,0,0
1952-01-01,Mirandela,0,0
1952-01-01,Miranda do Douro,0,0
1952-01-01,Vila Real/CC,0,0
1952-01-01,Carrazêda de Ansiães,,
1952-01-01,Pinhão,,
1952-01-01,Guarda,0,0
1952-01-01,Nelas,,
1952-01-01,Penhas Douradas,0,0
1952-01-01,Fundão,,
1952-01-01,Castelo Branco,0,0
1953-01-01,Montalegre,0,0
1953-01-01,Bragança,0,0
1953-01-01,Mirandela,0,0
1953-01-01,Miranda do Douro,0,0
1953-01-01,Vila Real/CC,4,0
1953-01-01,Carrazêda de Ansiães,,
1953-01-01,Pinhão,,
1953-01-01,Guarda,0,0
1953-01-01,Nelas,,
1953-01-01,Penhas Douradas,0,0
1953-01-01,Fundão,,
1953-01-01,Castelo Branco,3,0
1954-01-01,Montalegre,0,0
1954-01-01,Bragança,0,0
1954-01-01,Mirandela,0,0
1954-01-01,Miranda do Douro,0,0
1954-01-01,Vila Real/CC,0,0
1954-01-01,Carrazêda de Ansiães,,
1954-01-01,Pinhão,,
1954-01-01,Guarda,0,0
1954-01-01,Nelas,,
1954-01-01,Penhas Douradas,0,0
1954-01-01,Fundão,,
1954-01-01,Castelo Branco,0,0
1955-01-01,Montalegre,8,1
1955-01-01,Bragança,0,0
1955-01-01,Mirandela,0,0
1955-01-01,Miranda do Douro,0,0
1955-01-01,Vila Real/CC,6,1
1955-01-01,Carrazêda de Ansiães,,
1955-01-01,Pinhão,,
1955-01-01,Guarda,0,0
1955-01-01,Nelas,,
1955-01-01,Penhas Douradas,0,0
1955-01-01,Fundão,,
1955-01-01,Castelo Branco,0,0
1956-01-01,Montalegre,0,0
1956-01-01,Bragança,0,0
1956-01-01,Mirandela,0,0
1956-01-01,Miranda do Douro,0,0
1956-01-01,Vila Real/CC,0,0
1956-01-01,Carrazêda de Ansiães,,
1956-01-01,Pinhão,,
1956-01-01,Guarda,0,0
1956-01-01,Nelas,,
1956-01-01,Penhas Douradas,0,0
1956-01-01,Fundão,,
1956-01-01,Castelo Branco,0,0
1957-01-01,Montalegre,0,0
1957-01-01,Bragança,0,0
1957-01-01,Mirandela,0,0
1957-01-01,Miranda do Douro,0,0
1957-01-01,Vila Real/CC,0,0
1957-01-01,Carrazêda de Ansiães,,
1957-01-01,Pinhão,,
1957-01-01,Guarda,0,0
1957-01-01,Nelas,,
1957-01-01,Penhas Douradas,0,0
1957-01-01,Fundão,,
1957-01-01,Castelo Branco,0,0
1958-01-01,Montalegre,0,0
1958-01-01,Bragança,0,0
1958-01-01,Mirandela,0,0
1958-01-01,Miranda do Douro,0,0
1958-01-01,Vila Real/CC,0,0
1958-01-01,Carrazêda de Ansiães,,
1958-01-01,Pinhão,,
1958-01-01,Guarda,0,0
1958-01-01,Nelas,,
1958-01-01,Penhas Douradas,0,0
1958-01-01,Fundão,0,0
1958-01-01,Castelo Branco,0,0
1959-01-01,Montalegre,6,1
1959-01-01,Bragança,6,1
1959-01-01,Mirandela,0,0
1959-01-01,Miranda do Douro,6,1
1959-01-01,Vila Real/CC,6,1
1959-01-01,Carrazêda de Ansiães,,
1959-01-01,Pinhão,,
1959-01-01,Guarda,0,0
1959-01-01,Nelas,,
1959-01-01,Penhas Douradas,0,0
1959-01-01,Fundão,0,0
1959-01-01,Castelo Branco,0,0
1960-01-01,Montalegre,0,0
1960-01-01,Bragança,0,0
1960-01-01,Mirandela,0,0
1960-01-01,Miranda do Douro,0,0
1960-01-01,Vila Real/CC,0,0
1960-01-01,Carrazêda de Ansiães,,
1960-01-01,Pinhão,,
1960-01-01,Guarda,0,0
1960-01-01,Nelas,,
1960-01-01,Penhas Douradas,0,0
1960-01-01,Fundão,0,0
1960-01-01,Castelo Branco,0,0
1961-01-01,Montalegre,0,0
1961-01-01,Bragança,0,0
1961-01-01,Mirandela,0,0
1961-01-01,Miranda do Douro,0,0
1961-01-01,Vila Real/CC,10,1
1961-01-01,Carrazêda de Ansiães,,
1961-01-01,Pinhão,,
1961-01-01,Guarda,0,0
1961-01-01,Nelas,7,1
1961-01-01,Penhas Douradas,0,0
1961-01-01,Fundão,0,0
1961-01-01,Castelo Branco,0,0
1962-01-01,Montalegre,14,2
1962-01-01,Bragança,6,1
1962-01-01,Mirandela,0,0
1962-01-01,Miranda do Douro,7,1
1962-01-01,Vila Real/CC,15,2
1962-01-01,Carrazêda de Ansiães,,
1962-01-01,Pinhão,,
1962-01-01,Guarda,7,1
1962-01-01,Nelas,7,1
1962-01-01,Penhas Douradas,7,1
1962-01-01,Fundão,7,1
1962-01-01,Castelo Branco,7,1
1963-01-01,Montalegre,0,0
1963-01-01,Bragança,0,0
1963-01-01,Mirandela,0,0
1963-01-01,Miranda do Douro,0,0
1963-01-01,Vila Real/CC,0,0
1963-01-01,Carrazêda de Ansiães,,
1963-01-01,Pinhão,,
1963-01-01,Guarda,0,0
1963-01-01,Nelas,0,0
1963-01-01,Penhas Douradas,0,0
1963-01-01,Fundão,0,0
1963-01-01,Castelo Branco,0,0
1964-01-01,Montalegre,0,0
1964-01-01,Bragança,0,0
1964-01-01,Mirandela,0,0
1964-01-01,Miranda do Douro,0,0
1964-01-01,Vila Real/CC,0,0
1964-01-01,Carrazêda de Ansiães,,
1964-01-01,Pinhão,,
1964-01-01,Guarda,0,0
1964-01-01,Nelas,0,0
1964-01-01,Penhas Douradas,0,0
1964-01-01,Fundão,0,0
1964-01-01,Castelo Branco,0,0
1965-01-01,Montalegre,0,0
1965-01-01,Bragança,0,0
1965-01-01,Mirandela,0,0
1965-01-01,Miranda do Douro,0,0
1965-01-01,Vila Real/CC,0,0
1965-01-01,Carrazêda de Ansiães,,
1965-01-01,Pinhão,,
1965-01-01,Guarda,0,0
1965-01-01,Nelas,0,0
1965-01-01,Penhas Douradas,0,0
1965-01-01,Fundão,0,0
1965-01-01,Castelo Branco,0,0
1966-01-01,Montalegre,0,0
1966-01-01,Bragança,0,0
1966-01-01,Mirandela,0,0
1966-01-01,Miranda do Douro,0,0
1966-01-01,Vila Real/CC,0,0
1966-01-01,Carrazêda de Ansiães,,
1966-01-01,Pinhão,,
1966-01-01,Guarda,0,0
1966-01-01,Nelas,0,0
1966-01-01,Penhas Douradas,0,0
1966-01-01,Fundão,0,0
1966-01-01,Castelo Branco,0,0
1967-01-01,Montalegre,0,0
1967-01-01,Bragança,0,0
1967-01-01,Mirandela,0,0
1967-01-01,Miranda do Douro,0,0
1967-01-01,Vila Real/CC,0,0
1967-01-01,Carrazêda de Ansiães,,
1967-01-01,Pinhão,,
1967-01-01,Guarda,0,0
1967-01-01,Nelas,0,0
1967-01-01,Penhas Douradas,0,0
1967-01-01,Fundão,0,0
1967-01-01,Castelo Branco,0,0
1968-01-01,Montalegre,0,0
1968-01-01,Bragança,0,0
1968-01-01,Mirandela,0,0
1968-01-01,Miranda do Douro,0,0
1968-01-01,Vila Real/CC,7,1
1968-01-01,Carrazêda de Ansiães,,
1968-01-01,Pinhão,,
1968-01-01,Guarda,0,0
1968-01-01,Nelas,0,0
1968-01-01,Penhas Douradas,0,0
1968-01-01,Fundão,0,0
1968-01-01,Castelo Branco,0,0
1969-01-01,Montalegre,0,0
1969-01-01,Bragança,0,0
1969-01-01,Mirandela,6,1
1969-01-01,Miranda do Douro,0,0
1969-01-01,Vila Real/CC,7,1
1969-01-01,Carrazêda de Ansiães,,
1969-01-01,Pinhão,,
1969-01-01,Guarda,0,0
1969-01-01,Nelas,0,0
1969-01-01,Penhas Douradas,0,0
1969-01-01,Fundão,0,0
1969-01-01,Castelo Branco,0,0
1970-01-01,Montalegre,0,0
1970-01-01,Bragança,0,0
1970-01-01,Mirandela,0,0
1970-01-01,Miranda do Douro,0,0
1970-01-01,Vila Real/CC,0,0
1970-01-01,Carrazêda de Ansiães,,
1970-01-01,Pinhão,,
1970-01-01,Guarda,0,0
1970-01-01,Nelas,0,0
1970-01-01,Penhas Douradas,2,0
1970-01-01,Fundão,0,0
1970-01-01,Castelo Branco,2,0
1971-01-01,Montalegre,0,0
1971-01-01,Bragança,0,0
1971-01-01,Mirandela,0,0
1971-01-01,Miranda do Douro,0,0
1971-01-01,Vila Real/CC,0,0
1971-01-01,Carrazêda de Ansiães,,
1971-01-01,Pinhão,,
1971-01-01,Guarda,0,0
1971-01-01,Nelas,0,0
1971-01-01,Penhas Douradas,0,0
1971-01-01,Fundão,0,0
1971-01-01,Castelo Branco,0,0
1972-01-01,Montalegre,0,0
1972-01-01,Bragança,0,0
1972-01-01,Mirandela,0,0
1972-01-01,Miranda do Douro,0,0
1972-01-01,Vila Real/CC,0,0
1972-01-01,Carrazêda de Ansiães,,
1972-01-01,Pinhão,,
1972-01-01,Guarda,0,0
1972-01-01,Nelas,0,0
1972-01-01,Penhas Douradas,0,0
1972-01-01,Fundão,0,0
1972-01-01,Castelo Branco,0,0
1973-01-01,Montalegre,0,0
1973-01-01,Bragança,0,0
1973-01-01,Mirandela,0,0
1973-01-01,Miranda do Douro,0,0
1973-01-01,Vila Real/CC,0,0
1973-01-01,Carrazêda de Ansiães,,
1973-01-01,Pinhão,,
1973-01-01,Guarda,0,0
1973-01-01,Nelas,0,0
1973-01-01,Penhas Douradas,0,0
1973-01-01,Fundão,0,0
1973-01-01,Castelo Branco,0,0
1974-01-01,Montalegre,0,0
1974-01-01,Bragança,0,0
1974-01-01,Mirandela,0,0
1974-01-01,Miranda do Douro,0,0
1974-01-01,Vila Real/CC,0,0
1974-01-01,Carrazêda de Ansiães,,
1974-01-01,Pinhão,,
1974-01-01,Guarda,0,0
1974-01-01,Nelas,0,0
1974-01-01,Penhas Douradas,0,0
1974-01-01,Fundão,0,0
1974-01-01,Castelo Branco,0,0
1975-01-01,Montalegre,0,0
1975-01-01,Bragança,0,0
1975-01-01,Mirandela,0,0
1975-01-01,Miranda do Douro,0,0
1975-01-01,Vila Real/CC,0,0
1975-01-01,Carrazêda de Ansiães,,
1975-01-01,Pinhão,,
1975-01-01,Guarda,0,0
1975-01-01,Nelas,0,0
1975-01-01,Penhas Douradas,0,0
1975-01-01,Fundão,0,0
1975-01-01,Castelo Branco,0,0
1976-01-01,Montalegre,0,0
1976-01-01,Bragança,0,0
1976-01-01,Mirandela,0,0
1976-01-01,Miranda do Douro,0,0
1976-01-01,Vila Real/CC,6,1
1976-01-01,Carrazêda de Ansiães,,
1976-01-01,Pinhão,,
1976-01-01,Guarda,0,0
1976-01-01,Nelas,0,0
1976-01-01,Penhas Douradas,0,0
1976-01-01,Fundão,0,0
1976-01-01,Castelo Branco,0,0
1977-01-01,Montalegre,0,0
1977-01-01,Bragança,0,0
1977-01-01,Mirandela,0,0
1977-01-01,Miranda do Douro,0,0
1977-01-01,Vila Real/CC,0,0
1977-01-01,Carrazêda de Ansiães,,
1977-01-01,Pinhão,,
1977-01-01,Guarda,0,0
1977-01-01,Nelas,0,0
1977-01-01,Penhas Douradas,0,0
1977-01-01,Fundão,0,0
1977-01-01,Castelo Branco,0,0
1978-01-01,Montalegre,7,1
1978-01-01,Bragança,7,1
1978-01-01,Mirandela,6,1
1978-01-01,Miranda do Douro,6,1
1978-01-01,Vila Real/CC,6,1
1978-01-01,Carrazêda de Ansiães,,
1978-01-01,Pinhão,,
1978-01-01,Guarda,6,1
1978-01-01,Nelas,0,0
1978-01-01,Penhas Douradas,6,1
1978-01-01,Fundão,6,1
1978-01-01,Castelo Branco,6,1
1979-01-01,Montalegre,0,0
1979-01-01,Bragança,0,0
1979-01-01,Mirandela,0,0
1979-01-01,Miranda do Douro,0,0
1979-01-01,Vila Real/CC,0,0
1979-01-01,Carrazêda de Ansiães,,
1979-01-01,Pinhão,,
1979-01-01,Guarda,0,0
1979-01-01,Nelas,0,0
1979-01-01,Penhas Douradas,0,0
1979-01-01,Fundão,0,0
1979-01-01,Castelo Branco,0,0
1980-01-01,Montalegre,0,0
1980-01-01,Bragança,0,0
1980-01-01,Mirandela,0,0
1980-01-01,Miranda do Douro,0,0
1980-01-01,Vila Real/CC,0,0
1980-01-01,Carrazêda de Ansiães,,
1980-01-01,Pinhão,0,0
1980-01-01,Guarda,0,0
1980-01-01,Nelas,0,0
1980-01-01,Penhas Douradas,0,0
1980-01-01,Fundão,0,0
1980-01-01,Castelo Branco,6,1
1981-01-01,Montalegre,7,1
1981-01-01,Bragança,7,1
1981-01-01,Mirandela,7,1
1981-01-01,Miranda do Douro,6,1
1981-01-01,Vila Real/CC,7,1
1981-01-01,Carrazêda de Ansiães,6,1
1981-01-01,Pinhão,7,1
1981-01-01,Guarda,7,1
1981-01-01,Nelas,8,1
1981-01-01,Penhas Douradas,8,1
1981-01-01,Fundão,8,1
1981-01-01,Castelo Branco,11,1
1982-01-01,Montalegre,0,0
1982-01-01,Bragança,0,0
1982-01-01,Mirandela,0,0
1982-01-01,Miranda do Douro,0,0
1982-01-01,Vila Real/CC,0,0
1982-01-01,Carrazêda de Ansiães,0,0
1982-01-01,Pinhão,0,0
1982-01-01,Guarda,0,0
1982-01-01,Nelas,0,0
1982-01-01,Penhas Douradas,0,0
1982-01-01,Fundão,0,0
1982-01-01,Castelo Branco,0,0
1983-01-01,Montalegre,0,0
1983-01-01,Bragança,0,0
1983-01-01,Mirandela,0,0
1983-01-01,Miranda do Douro,0,0
1983-01-01,Vila Real/CC,0,0
1983-01-01,Carrazêda de Ansiães,0,0
1983-01-01,Pinhão,0,0
1983-01-01,Guarda,0,0
1983-01-01,Nelas,0,0
1983-01-01,Penhas Douradas,0,0
1983-01-01,Fundão,0,0
1983-01-01,Castelo Branco,0,0
1984-01-01,Montalegre,0,0
1984-01-01,Bragança,0,0
1984-01-01,Mirandela,0,0
1984-01-01,Miranda do Douro,0,0
1984-01-01,Vila Real/CC,0,0
1984-01-01,Carrazêda de Ansiães,0,0
1984-01-01,Pinhão,0,0
1984-01-01,Guarda,0,0
1984-01-01,Nelas,0,0
1984-01-01,Penhas Douradas,0,0
1984-01-01,Fundão,0,0
1984-01-01,Castelo Branco,0,0
1985-01-01,Montalegre,0,0
1985-01-01,Bragança,0,0
1985-01-01,Mirandela,0,0
1985-01-01,Miranda do Douro,0,0
1985-01-01,Vila Real/CC,0,0
1985-01-01,Carrazêda de Ansiães,0,0
1985-01-01,Pinhão,0,0
1985-01-01,Guarda,0,0
1985-01-01,Nelas,0,0
1985-01-01,Penhas Douradas,0,0
1985-01-01,Fundão,0,0
1985-01-01,Castelo Branco,0,0
1986-01-01,Montalegre,0,0
1986-01-01,Bragança,0,0
1986-01-01,Mirandela,0,0
1986-01-01,Miranda do Douro,0,0
1986-01-01,Vila Real/CC,0,0
1986-01-01,Carrazêda de Ansiães,0,0
1986-01-01,Pinhão,0,0
1986-01-01,Guarda,0,0
1986-01-01,Nelas,0,0
1986-01-01,Penhas Douradas,0,0
1986-01-01,Fundão,0,0
1986-01-01,Castelo Branco,0,0
1987-01-01,Montalegre,8,1
1987-01-01,Bragança,0,0
1987-01-01,Mirandela,0,0
1987-01-01,Miranda do Douro,0,0
1987-01-01,Vila Real/CC,13,1
1987-01-01,Carrazêda de Ansiães,0,0
1987-01-01,Pinhão,0,0
1987-01-01,Guarda,0,0
1987-01-01,Nelas,9,1
1987-01-01,Penhas Douradas,0,0
1987-01-01,Fundão,0,0
1987-01-01,Castelo Branco,6,1
1988-01-01,Montalegre,0,0
1988-01-01,Bragança,0,0
1988-01-01,Mirandela,0,0
1988-01-01,Miranda do Douro,0,0
1988-01-01,Vila Real/CC,0,0
1988-01-01,Carrazêda de Ansiães,0,0
1988-01-01,Pinhão,0,0
1988-01-01,Guarda,0,0
1988-01-01,Nelas,0,0
1988-01-01,Penhas Douradas,0,0
1988-01-01,Fundão,0,0
1988-01-01,Castelo Branco,0,0
1989-01-01,Montalegre,6,1
1989-01-01,Bragança,0,0
1989-01-01,Mirandela,0,0
1989-01-01,Miranda do Douro,0,0
1989-01-01,Vila Real/CC,15,2
1989-01-01,Carrazêda de Ansiães,0,0
1989-01-01,Pinhão,6,1
1989-01-01,Guarda,0,0
1989-01-01,Nelas,0,0
1989-01-01,Penhas Douradas,7,1
1989-01-01,Fundão,7,1
1989-01-01,Castelo Branco,0,0
1990-01-01,Montalegre,6,1
1990-01-01,Bragança,0,0
1990-01-01,Mirandela,0,0
1990-01-01,Miranda do Douro,0,0
1990-01-01,Vila Real/CC,6,1
1990-01-01,Carrazêda de Ansiães,0,0
1990-01-01,Pinhão,0,0
1990-01-01,Guarda,9,1
1990-01-01,Nelas,6,1
1990-01-01,Penhas Douradas,0,0
1990-01-01,Fundão,0,0
1990-01-01,Castelo Branco,0,0
1991-01-01,Montalegre,0,0
1991-01-01,Bragança,6,1
1991-01-01,Mirandela,6,1
1991-01-01,Miranda do Douro,0,0
1991-01-01,Vila Real/CC,13,2
1991-01-01,Carrazêda de Ansiães,6,1
1991-01-01,Pinhão,0,0
1991-01-01,Guarda,6,1
1991-01-01,Nelas,17,2
1991-01-01,Penhas Douradas,12,2
1991-01-01,Fundão,8,1
1991-01-01,Castelo Branco,8,1
1992-01-01,Montalegre,0,0
1992-01-01,Bragança,0,0
1992-01-01,Mirandela,0,0
1992-01-01,Miranda do Douro,0,0
1992-01-01,Vila Real/CC,0,0
1992-01-01,Carrazêda de Ansiães,0,0
1992-01-01,Pinhão,13,2
1992-01-01,Guarda,0,0
1992-01-01,Nelas,0,0
1992-01-01,Penhas Douradas,0,0
1992-01-01,Fundão,0,0
1992-01-01,Castelo Branco,0,0
1993-01-01,Montalegre,0,0
1993-01-01,Bragança,0,0
1993-01-01,Mirandela,0,0
1993-01-01,Miranda do Douro,0,0
1993-01-01,Vila Real/CC,0,0
1993-01-01,Carrazêda de Ansiães,0,0
1993-01-01,Pinhão,0,0
1993-01-01,Guarda,0,0
1993-01-01,Nelas,0,0
1993-01-01,Penhas Douradas,0,0
1993-01-01,Fundão,0,0
1993-01-01,Castelo Branco,0,0
1994-01-01,Montalegre,0,0
1994-01-01,Bragança,0,0
1994-01-01,Mirandela,0,0
1994-01-01,Miranda do Douro,0,0
1994-01-01,Vila Real/CC,0,0
1994-01-01,Carrazêda de Ansiães,0,0
1994-01-01,Pinhão,0,0
1994-01-01,Guarda,0,0
1994-01-01,Nelas,0,0
1994-01-01,Penhas Douradas,0,0
1994-01-01,Fundão,0,0
1994-01-01,Castelo Branco,0,0
1995-01-01,Montalegre,0,0
1995-01-01,Bragança,0,0
1995-01-01,Mirandela,0,0
1995-01-01,Miranda do Douro,0,0
1995-01-01,Vila Real/CC,0,0
1995-01-01,Carrazêda de Ansiães,0,0
1995-01-01,Pinhão,0,0
1995-01-01,Guarda,0,0
1995-01-01,Nelas,0,0
1995-01-01,Penhas Douradas,0,0
1995-01-01,Fundão,0,0
1995-01-01,Castelo Branco,0,0
1996-01-01,Montalegre,6,1
1996-01-01,Bragança,7,1
1996-01-01,Mirandela,6,1
1996-01-01,Miranda do Douro,7,1
1996-01-01,Vila Real/CC,0,0
1996-01-01,Carrazêda de Ansiães,0,0
1996-01-01,Pinhão,0,0
1996-01-01,Guarda,0,0
1996-01-01,Nelas,0,0
1996-01-01,Penhas Douradas,6,1
1996-01-01,Fundão,0,0
1996-01-01,Castelo Branco,0,0
1997-01-01,Montalegre,0,0
1997-01-01,Bragança,0,0
1997-01-01,Mirandela,0,0
1997-01-01,Miranda do Douro,0,0
1997-01-01,Vila Real/CC,0,0
1997-01-01,Carrazêda de Ansiães,0,0
1997-01-01,Pinhão,0,0
1997-01-01,Guarda,0,0
1997-01-01,Nelas,0,0
1997-01-01,Penhas Douradas,0,0
1997-01-01,Fundão,0,0
1997-01-01,Castelo Branco,0,0
1998-01-01,Montalegre,14,2
1998-01-01,Bragança,0,0
1998-01-01,Mirandela,0,0
1998-01-01,Miranda do Douro,0,0
1998-01-01,Vila Real/CC,6,1
1998-01-01,Carrazêda de Ansiães,0,0
1998-01-01,Pinhão,6,1
1998-01-01,Guarda,0,0
1998-01-01,Nelas,6,1
1998-01-01,Penhas Douradas,0,0
1998-01-01,Fundão,0,0
1998-01-01,Castelo Branco,0,0
1999-01-01,Montalegre,0,0
1999-01-01,Bragança,0,0
1999-01-01,Mirandela,0,0
1999-01-01,Miranda do Douro,0,0
1999-01-01,Vila Real/CC,0,0
1999-01-01,Carrazêda de Ansiães,0,0
1999-01-01,Pinhão,11,1
1999-01-01,Guarda,0,0
1999-01-01,Nelas,0,0
1999-01-01,Penhas Douradas,0,0
1999-01-01,Fundão,0,0
1999-01-01,Castelo Branco,0,0
2000-01-01,Montalegre,0,0
2000-01-01,Bragança,0,0
2000-01-01,Mirandela,0,0
2000-01-01,Miranda do Douro,0,0
2000-01-01,Vila Real/CC,0,0
2000-01-01,Carrazêda de Ansiães,0,0
2000-01-01,Pinhão,0,0
